,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Genres,Rated 4.4 or more
7471,21,4.7,10.0,2.0,500.0,0.0,0.0,86,1
7473,18,4.1,30.0,24.0,5000.0,0.0,0.0,11,-1
7474,17,4.5,219821.0,10.0,1000000.0,0.0,3.0,35,1
7475,17,4.3,3.0,39.0,10.0,0.0,3.0,35,-1
7477,18,5.0,1.0,40.0,10.0,19.99,0.0,12,1
7478,4,5.0,7.0,15.0,1000.0,0.0,0.0,6,1
7479,18,4.2,1415.0,0.0,100000.0,0.0,0.0,18,-1
7480,18,4.0,28.0,1.5,5000.0,0.0,0.0,12,-1
7482,18,5.0,3.0,13.0,10.0,0.0,0.0,37,1
7483,13,2.7,3.0,9.4,100.0,0.0,2.0,25,-1
7484,18,4.1,2167.0,3.7,50000.0,0.0,0.0,48,-1
7487,17,4.4,144545.0,13.0,5000000.0,0.0,1.0,35,1
7489,18,4.3,104.0,12.0,10000.0,0.0,0.0,11,-1
7490,17,4.1,349503.0,19.0,10000000.0,0.0,0.0,31,-1
7491,29,4.7,20001.0,0.0,1000000.0,0.0,3.0,98,1
7492,19,4.4,34.0,4.9,10000.0,0.0,0.0,84,1
7495,22,3.6,100.0,2.5,10000.0,0.0,0.0,87,-1
7496,22,4.0,2480.0,2.5,100000.0,0.0,0.0,87,-1
7497,21,4.1,1288.0,18.0,100000.0,0.0,3.0,86,-1
7498,3,4.0,10774.0,35.0,100000.0,0.0,0.0,5,-1
7499,25,4.1,61.0,6.3,1000.0,0.0,0.0,90,-1
7500,21,4.0,119.0,1.3,10000.0,0.0,0.0,86,-1
7501,18,4.6,4578890.0,24.0,50000000.0,0.0,2.0,36,1
7506,25,5.0,47.0,17.0,1000.0,0.0,0.0,90,1
7507,21,3.6,48.0,2.2,5000.0,0.0,0.0,86,-1
7508,16,4.1,5025.0,0.0,500000.0,0.0,3.0,28,-1
7509,16,4.3,707.0,5.0,100000.0,0.0,0.0,28,-1
7510,21,4.1,5618.0,4.6,500000.0,0.0,1.0,86,-1
7511,1,2.6,5.0,9.0,1000.0,0.0,0.0,3,-1
7512,4,2.7,7.0,1.3,1000.0,0.0,0.0,6,-1
7513,18,3.8,120.0,24.0,10000.0,0.0,0.0,12,-1
7514,25,5.0,24.0,3.2,5000.0,0.0,0.0,90,1
7515,18,4.2,2233681.0,97.0,50000000.0,0.0,1.0,36,-1
7517,25,5.0,36.0,3.2,100.0,0.0,1.0,90,1
7518,22,2.6,8.0,2.4,1000.0,0.0,0.0,87,-1
7519,21,4.4,385764.0,8.4,10000000.0,0.0,3.0,86,1
7520,21,4.3,151095.0,12.0,5000000.0,0.0,3.0,86,-1
7523,19,4.7,19.0,7.3,100.0,0.0,0.0,84,1
7524,18,2.8,4.0,4.2,500.0,0.0,0.0,12,-1
7525,18,4.1,488039.0,58.0,10000000.0,0.0,1.0,36,-1
7527,16,3.6,67.0,0.0,5000.0,0.0,0.0,28,-1
7530,11,4.0,210.0,3.7,10000.0,0.0,0.0,23,-1
7533,16,5.0,2.0,1.3,100.0,0.0,0.0,28,1
7534,13,5.0,3.0,40.0,50.0,0.0,0.0,25,1
7535,19,4.7,6.0,5.2,100.0,0.0,0.0,84,1
7536,25,4.7,24900999.0,0.0,500000000.0,0.0,0.0,90,1
7537,26,4.6,6700847.0,17.0,100000000.0,0.0,1.0,92,1
7538,26,4.7,23802.0,0.0,100000.0,4.99,0.0,92,1
7539,25,4.6,3090680.0,0.0,100000000.0,0.0,0.0,90,1
7540,25,4.6,2246379.0,5.1,50000000.0,0.0,0.0,90,1
7541,25,4.6,85496.0,5.8,1000000.0,0.0,0.0,90,1
7542,25,4.6,262076.0,1.2,10000000.0,0.0,0.0,90,1
7543,6,4.6,71740.0,5.8,5000000.0,0.0,0.0,9,1
7544,25,4.4,166363.0,1.8,5000000.0,0.0,0.0,90,1
7545,25,3.8,3341.0,1.9,100000.0,0.0,0.0,90,-1
7546,25,4.1,843.0,3.6,100000.0,0.0,0.0,90,-1
7547,25,3.4,2889.0,2.5,500000.0,0.0,0.0,90,-1
7548,25,4.5,112482.0,2.1,5000000.0,0.0,0.0,90,1
7549,26,4.5,3989.0,1.1,100000.0,0.0,0.0,92,1
7550,25,4.5,8190074.0,17.0,100000000.0,0.0,0.0,90,1
7551,27,4.0,319.0,2.1,100000.0,0.0,0.0,93,-1
7552,25,4.7,85079.0,2.8,1000000.0,0.0,0.0,90,1
7553,25,4.4,953790.0,0.0,50000000.0,0.0,0.0,90,1
7554,26,4.4,10093.0,5.5,1000000.0,0.0,0.0,92,1
7555,26,4.7,1500.0,41.0,10000.0,1.99,0.0,92,1
7556,26,4.7,1873.0,14.0,100000.0,0.0,0.0,92,1
7557,25,4.2,498.0,0.0,100000.0,0.0,0.0,90,-1
7558,25,4.2,1147.0,2.7,100000.0,0.0,0.0,90,-1
7559,25,4.0,19.0,3.2,10000.0,0.0,0.0,90,-1
7560,25,3.6,661.0,0.0,100000.0,0.0,0.0,90,-1
7561,25,4.7,76.0,2.2,50000.0,0.0,0.0,90,1
7562,25,4.4,1264.0,8.2,100000.0,0.0,0.0,90,1
7563,25,4.3,246.0,2.8,100000.0,0.0,0.0,90,-1
7564,26,4.4,7519.0,4.0,500000.0,0.0,0.0,92,1
7565,25,4.4,8.0,1.8,500.0,0.0,0.0,90,1
7566,25,4.4,29.0,0.0,10000.0,0.0,0.0,90,1
7567,26,4.3,2910.0,2.3,500000.0,0.0,0.0,92,-1
7568,25,3.3,16.0,1.3,10000.0,0.0,0.0,90,-1
7569,25,3.6,373.0,0.0,10000.0,0.0,0.0,90,-1
7570,25,4.5,27180.0,4.1,1000000.0,0.0,0.0,90,1
7571,26,4.5,314.0,11.0,10000.0,0.0,0.0,92,1
7572,22,4.6,847144.0,4.2,10000000.0,0.0,0.0,87,1
7573,25,4.3,10.0,8.2,10000.0,0.0,0.0,90,-1
7574,25,3.6,949.0,0.0,100000.0,0.0,0.0,90,-1
7575,27,4.3,176.0,2.3,100000.0,0.0,0.0,93,-1
7576,26,4.4,6271.0,5.7,500000.0,0.0,0.0,92,1
7577,25,4.1,24226.0,0.0,1000000.0,0.0,0.0,90,-1
7578,4,4.2,2359.0,2.7,10000.0,2.99,0.0,6,-1
7579,25,4.8,52.0,1.9,5000.0,0.0,0.0,90,1
7580,26,4.2,12.0,19.0,100.0,0.99,0.0,92,-1
7582,18,4.0,119173.0,0.0,10000000.0,0.0,2.0,100,-1
7583,18,3.7,985.0,49.0,100000.0,0.0,0.0,20,-1
7584,18,4.5,1985.0,28.0,10000.0,3.99,2.0,50,1
7585,18,4.1,3863.0,41.0,100000.0,2.99,0.0,67,-1
7586,18,4.6,20463.0,25.0,100000.0,3.99,2.0,72,1
7587,18,4.5,85.0,25.0,10000.0,0.0,0.0,18,1
7588,18,4.7,21979.0,38.0,1000000.0,0.0,0.0,37,1
7589,18,4.3,920571.0,28.0,10000000.0,0.0,2.0,83,-1
7590,18,4.3,2263.0,55.0,100000.0,0.0,0.0,71,-1
7591,18,4.6,5395.0,58.0,500000.0,0.0,0.0,69,1
7592,18,4.1,30444.0,27.0,1000000.0,0.0,2.0,69,-1
7593,18,4.2,256916.0,25.0,10000000.0,0.0,0.0,69,-1
7594,17,4.3,37513.0,31.0,5000000.0,0.0,0.0,31,-1
7595,17,4.2,40847.0,94.0,1000000.0,0.0,0.0,35,-1
7596,18,4.3,96045.0,25.0,5000000.0,0.0,0.0,50,-1
7597,18,3.6,21433.0,21.0,1000000.0,0.0,3.0,18,-1
7598,18,4.2,82005.0,45.0,10000000.0,0.0,2.0,50,-1
7599,18,4.2,120035.0,45.0,5000000.0,0.0,0.0,70,-1
7600,17,4.0,6386.0,24.0,500000.0,0.0,0.0,31,-1
7601,18,4.6,43314.0,83.0,1000000.0,0.0,2.0,64,1
7602,17,4.3,24628.0,88.0,1000000.0,0.0,0.0,35,-1
7603,17,4.4,39698.0,51.0,5000000.0,0.0,0.0,31,1
7604,17,4.5,121533.0,63.0,10000000.0,0.0,0.0,31,1
7605,18,4.3,10776.0,21.0,1000000.0,0.0,0.0,69,-1
7606,18,3.7,17250.0,7.2,1000000.0,0.0,2.0,19,-1
7607,18,4.2,13519.0,51.0,1000000.0,0.0,0.0,19,-1
7608,18,4.7,39153.0,98.0,1000000.0,0.0,0.0,37,1
7609,18,4.6,51973.0,27.0,1000000.0,0.0,0.0,48,1
7610,18,4.5,48754.0,9.3,100000.0,0.99,0.0,69,1
7611,18,4.1,7046.0,87.0,500000.0,0.0,2.0,37,-1
7612,18,4.5,773.0,55.0,100000.0,0.0,0.0,69,1
7613,18,4.3,82499.0,0.0,5000000.0,0.0,0.0,19,-1
7614,18,3.4,642.0,26.0,10000.0,1.99,2.0,69,-1
7615,18,4.2,117461.0,0.0,5000000.0,0.0,0.0,19,-1
7616,17,3.9,108336.0,62.0,1000000.0,0.0,0.0,45,-1
7617,18,4.4,412.0,22.0,10000.0,2.99,2.0,50,1
7618,17,4.1,4107.0,40.0,50000.0,4.99,0.0,45,-1
7619,17,4.3,3904.0,5.5,10000.0,2.99,2.0,35,-1
7620,18,3.9,1213.0,18.0,10000.0,2.99,0.0,62,-1
7621,17,4.0,14563.0,74.0,1000000.0,0.0,2.0,45,-1
7623,18,5.0,1.0,64.0,100.0,0.0,0.0,18,1
7624,18,4.2,17786.0,16.0,1000000.0,0.0,0.0,32,-1
7625,21,4.3,199.0,25.0,10000.0,0.0,0.0,86,-1
7626,11,4.5,175.0,12.0,10000.0,0.0,0.0,23,1
7627,18,4.5,709.0,18.0,5000.0,2.99,0.0,37,1
7628,16,3.9,987.0,4.5,10000.0,0.0,0.0,28,-1
7630,18,4.5,81001.0,85.0,1000000.0,0.0,0.0,37,1
7631,28,3.5,159.0,85.0,10000.0,0.0,0.0,94,-1
7632,16,3.6,581.0,26.0,100000.0,0.0,0.0,28,-1
7633,25,1.9,12.0,2.0,1000.0,0.0,0.0,90,-1
7634,16,4.3,87.0,3.9,10000.0,0.0,0.0,28,-1
7635,31,3.2,77.0,11.0,5000.0,0.0,0.0,101,-1
7636,21,1.6,8.0,18.0,1000.0,0.0,0.0,86,-1
7637,6,4.2,21.0,8.7,5000.0,0.0,0.0,9,-1
7638,16,4.9,206.0,3.9,1000.0,0.0,0.0,28,1
7639,4,4.4,373.0,4.0,10000.0,0.0,0.0,6,1
7640,18,3.6,32416.0,0.0,1000000.0,0.0,0.0,104,-1
7641,32,3.4,168.0,53.0,10000.0,0.0,0.0,102,-1
7643,17,4.7,8038.0,52.0,100000.0,0.0,1.0,46,1
7644,11,2.9,320.0,23.0,10000.0,0.0,0.0,23,-1
7645,4,4.3,327.0,13.0,10000.0,0.0,0.0,6,-1
7646,11,4.4,5.0,30.0,1000.0,0.0,0.0,23,1
7647,20,4.3,420.0,18.0,50000.0,0.0,0.0,85,-1
7648,17,4.6,963.0,4.1,50000.0,0.0,0.0,46,1
7649,27,4.6,38.0,13.0,1000.0,0.0,0.0,93,1
7650,17,4.2,6947.0,20.0,500000.0,0.0,0.0,46,-1
7651,27,3.5,16.0,21.0,1000.0,0.0,0.0,93,-1
7653,11,2.9,252.0,18.0,10000.0,0.0,0.0,23,-1
7654,4,4.4,26572.0,41.0,1000000.0,0.0,0.0,6,1
7655,11,4.7,65.0,12.0,5000.0,0.0,0.0,23,1
7656,11,4.5,159.0,14.0,1000.0,0.0,0.0,23,1
7657,11,4.4,218.0,0.0,10000.0,0.0,0.0,23,1
7658,28,2.0,23.0,0.0,100.0,4.59,0.0,94,-1
7659,16,4.7,12.0,6.0,500.0,0.0,0.0,28,1
7660,17,4.4,248417.0,17.0,5000000.0,0.0,1.0,31,1
7661,11,4.4,137.0,0.0,10000.0,0.0,0.0,23,1
7662,18,4.4,102215.0,42.0,1000000.0,0.0,1.0,48,1
7664,18,4.5,41.0,11.0,1000.0,0.0,0.0,12,1
7665,17,3.5,23.0,37.0,1000.0,0.99,0.0,46,-1
7666,17,4.2,33.0,13.0,1000.0,0.0,1.0,35,-1
7667,24,3.7,19.0,6.5,1000.0,0.0,0.0,88,-1
7668,25,4.4,15911.0,16.0,1000000.0,0.0,0.0,90,1
7669,32,3.4,1147.0,19.0,100000.0,0.0,0.0,102,-1
7670,20,4.3,64.0,3.3,50000.0,0.0,1.0,85,-1
7671,11,3.6,180.0,35.0,10000.0,0.0,0.0,23,-1
7672,32,4.6,2681.0,6.3,100000.0,0.0,0.0,102,1
7673,18,4.6,7.0,12.0,500.0,0.0,2.0,12,1
7674,16,4.2,251.0,5.0,10000.0,0.0,0.0,28,-1
7675,18,4.3,9465.0,43.0,500000.0,0.0,0.0,18,-1
7676,18,3.8,128.0,2.9,10000.0,0.0,1.0,18,-1
7677,25,1.4,20.0,4.1,1000.0,0.0,0.0,90,-1
7678,19,4.4,38.0,8.5,1000.0,0.0,0.0,84,1
7680,18,4.0,4607.0,19.0,100000.0,0.0,0.0,44,-1
7682,4,4.6,70.0,14.0,1000.0,0.0,0.0,6,1
7683,19,3.9,22.0,0.0,5000.0,0.0,0.0,84,-1
7684,16,3.8,85.0,5.6,5000.0,0.0,1.0,28,-1
7685,25,4.7,92958.0,36.0,1000000.0,0.0,0.0,90,1
7686,25,4.2,242.0,3.2,10000.0,0.0,0.0,90,-1
7687,4,4.3,236.0,7.0,50000.0,0.0,0.0,6,-1
7688,18,4.1,187.0,2.9,10000.0,0.0,0.0,18,-1
7689,18,4.3,1018.0,35.0,100000.0,0.0,0.0,11,-1
7690,25,4.2,7935.0,21.0,1000000.0,0.0,0.0,90,-1
7692,18,3.6,13.0,4.7,500.0,0.0,0.0,18,-1
7693,17,4.6,132282.0,20.0,1000000.0,0.0,0.0,45,1
7695,25,4.3,34.0,12.0,1000.0,0.0,0.0,90,-1
7696,18,5.0,4.0,7.8,100.0,0.0,1.0,12,1
7697,4,5.0,4.0,24.0,100.0,0.0,0.0,6,1
7698,17,5.0,5.0,12.0,100.0,0.0,0.0,47,1
7699,4,4.5,56.0,0.0,1000.0,0.0,0.0,6,1
7700,16,3.8,2548.0,4.9,100000.0,0.0,0.0,28,-1
7701,25,3.9,116.0,3.3,10000.0,0.0,0.0,90,-1
7704,6,4.8,34443.0,27.0,1000000.0,0.0,1.0,9,1
7705,18,4.1,7.0,22.0,500.0,0.0,0.0,18,-1
7706,25,4.0,1.0,1.2,100.0,0.0,0.0,90,-1
7707,18,4.8,124.0,2.5,500.0,0.0,0.0,18,1
7708,25,4.8,36557.0,14.0,1000000.0,0.0,0.0,90,1
7709,18,4.4,8.0,6.8,500.0,0.0,0.0,12,1
7711,18,4.1,78.0,0.0,10000.0,0.0,0.0,104,-1
7715,18,4.4,475020.0,69.0,5000000.0,0.0,2.0,48,1
7716,24,4.3,15.0,14.0,10000.0,0.0,0.0,88,-1
7717,31,3.7,7.0,3.4,1000.0,0.0,2.0,101,-1
7718,18,4.3,59152.0,50.0,1000000.0,0.0,2.0,48,-1
7721,18,4.3,2871.0,18.0,100000.0,0.0,0.0,12,-1
7722,11,2.7,36.0,18.0,1000.0,0.0,0.0,23,-1
7723,18,4.4,19207.0,36.0,100000.0,0.0,0.0,48,1
7725,3,4.5,8.0,5.1,500.0,0.0,0.0,5,1
7727,17,4.2,4.0,61.0,10.0,0.0,0.0,35,-1
7729,31,3.7,24.0,10.0,5000.0,0.0,0.0,101,-1
7731,4,5.0,2.0,3.4,5.0,0.0,0.0,6,1
7733,6,4.2,1044.0,3.5,100000.0,0.0,0.0,9,-1
7734,17,3.9,783.0,3.4,100000.0,0.0,0.0,47,-1
7736,6,4.5,192.0,15.0,10000.0,0.0,0.0,9,1
7738,6,3.5,10.0,3.8,100.0,1.49,0.0,9,-1
7739,3,4.7,28237.0,10.0,100000.0,0.0,0.0,5,1
7740,17,4.2,3247.0,26.0,500000.0,0.0,1.0,35,-1
7741,18,4.4,134.0,0.0,10000.0,0.0,1.0,44,1
7742,18,4.7,55.0,3.3,1000.0,0.0,0.0,32,1
7743,18,4.6,222.0,15.0,10000.0,0.0,0.0,12,1
7744,17,4.0,119368.0,19.0,10000000.0,0.0,1.0,35,-1
7746,18,2.5,706.0,0.0,10000.0,0.0,0.0,12,-1
7749,17,3.8,4552.0,43.0,100000.0,0.0,0.0,41,-1
7750,16,4.7,499.0,6.9,50000.0,0.0,0.0,28,1
7751,18,4.5,108130.0,40.0,5000000.0,0.0,1.0,36,1
7752,17,4.6,293086.0,0.0,5000000.0,0.0,0.0,35,1
7753,17,4.6,8778.0,36.0,100000.0,0.0,1.0,39,1
7754,23,5.0,17.0,1.5,50.0,0.0,0.0,38,1
7755,18,3.9,29.0,37.0,1000.0,0.0,2.0,32,-1
7756,27,5.0,8.0,22.0,100.0,0.0,0.0,93,1
7758,25,2.3,395.0,2.6,100000.0,0.0,0.0,90,-1
7760,32,3.6,695.0,2.9,100000.0,0.0,0.0,102,-1
7761,18,4.0,42.0,12.0,1000.0,0.0,0.0,32,-1
7762,6,3.7,218.0,3.7,10000.0,0.0,0.0,9,-1
7763,25,4.2,7063.0,17.0,1000000.0,0.0,0.0,90,-1
7764,25,4.1,37975.0,23.0,5000000.0,0.0,0.0,90,-1
7765,25,4.4,117850.0,17.0,10000000.0,0.0,0.0,90,1
7766,18,4.6,167974.0,5.0,500000.0,0.0,0.0,18,1
7767,25,4.2,2630.0,18.0,100000.0,0.0,0.0,90,-1
7768,18,4.4,4756.0,33.0,100000.0,0.0,0.0,44,1
7769,18,4.3,13.0,26.0,500.0,0.0,0.0,18,-1
7770,18,4.0,3788.0,32.0,100000.0,0.0,0.0,18,-1
7771,26,4.5,323.0,38.0,10000.0,0.0,0.0,92,1
7772,18,3.9,14754.0,21.0,1000000.0,0.0,2.0,18,-1
7773,27,3.7,7389.0,41.0,500000.0,0.0,0.0,93,-1
7774,25,4.6,82.0,1.7,500.0,0.99,0.0,90,1
7776,18,3.8,16.0,9.9,100.0,0.0,0.0,18,-1
7777,18,4.7,92010.0,5.9,1000000.0,0.0,0.0,36,1
7779,25,3.4,202.0,12.0,10000.0,0.0,0.0,90,-1
7780,3,4.5,68226.0,16.0,1000000.0,0.0,0.0,5,1
7781,25,4.1,3446.0,19.0,500000.0,0.0,0.0,90,-1
7782,25,4.3,297.0,2.8,50000.0,0.0,0.0,90,-1
7783,18,4.6,3106.0,3.6,10000.0,0.0,0.0,18,1
7784,18,4.3,6078.0,37.0,500000.0,0.0,0.0,18,-1
7785,18,4.3,219.0,4.3,5000.0,0.0,0.0,18,-1
7786,25,4.0,182.0,1.7,10000.0,0.0,0.0,90,-1
7788,18,3.5,34.0,30.0,1000.0,0.0,0.0,36,-1
7789,18,2.3,10.0,5.2,1000.0,0.0,0.0,12,-1
7791,25,3.9,114.0,18.0,5000.0,0.0,0.0,90,-1
7792,23,4.1,7.0,3.4,100.0,3.49,0.0,38,-1
7793,26,4.5,561.0,41.0,10000.0,0.0,0.0,92,1
7794,18,4.6,2167.0,13.0,100000.0,0.0,0.0,18,1
7795,18,4.4,2420.0,6.7,50000.0,0.0,1.0,18,1
7796,18,3.1,52.0,9.8,5000.0,0.0,0.0,18,-1
7797,25,4.3,77717.0,14.0,5000000.0,0.0,0.0,90,-1
7798,32,3.3,3.0,26.0,100.0,9.99,0.0,102,-1
7799,18,5.0,7.0,22.0,100.0,0.0,0.0,12,1
7801,1,4.2,12.0,88.0,500.0,0.0,0.0,3,-1
7802,25,3.8,434.0,18.0,50000.0,0.0,0.0,90,-1
7803,25,3.3,47.0,18.0,5000.0,0.0,0.0,90,-1
7805,25,5.0,6.0,4.5,50.0,0.0,0.0,90,1
7806,4,1.0,1.0,7.8,100.0,0.0,0.0,6,-1
7807,27,4.5,40328.0,23.0,1000000.0,0.0,0.0,93,1
7808,27,4.6,1502622.0,0.0,100000000.0,0.0,0.0,93,1
7809,17,4.3,22773.0,0.0,1000000.0,0.0,3.0,35,-1
7810,27,4.4,26358.0,0.0,500000.0,1.99,0.0,93,1
7811,17,4.1,52163.0,70.0,1000000.0,0.0,3.0,35,-1
7812,17,4.5,299046.0,47.0,10000000.0,0.0,3.0,35,1
7813,17,4.2,41089.0,42.0,5000000.0,0.0,1.0,35,-1
7814,6,3.7,25.0,3.7,1000.0,0.0,0.0,9,-1
7815,17,4.1,1019.0,39.0,100000.0,0.0,1.0,35,-1
7816,18,3.9,337.0,22.0,10000.0,0.0,0.0,12,-1
7817,17,4.5,2526.0,22.0,100000.0,0.0,0.0,47,1
7818,17,3.6,2328.0,12.0,100000.0,0.0,0.0,35,-1
7819,17,3.2,655.0,14.0,50000.0,0.0,1.0,35,-1
7820,4,3.5,125.0,4.3,10000.0,0.0,0.0,6,-1
7821,18,3.7,433.0,0.0,50000.0,0.0,1.0,18,-1
7822,26,4.6,26.0,8.5,100.0,2.49,0.0,92,1
7823,18,4.8,33.0,6.7,5000.0,0.0,0.0,12,1
7824,17,4.1,4946.0,7.5,100000.0,0.0,1.0,47,-1
7825,18,4.4,16459.0,88.0,500000.0,0.0,0.0,18,1
7826,18,4.3,99.0,1.1,10000.0,0.0,0.0,12,-1
7828,4,4.0,13.0,5.7,1000.0,0.0,0.0,6,-1
7829,17,3.1,1015.0,0.0,100000.0,0.0,0.0,35,-1
7830,17,4.2,211.0,44.0,10000.0,0.0,1.0,35,-1
7831,16,4.1,75.0,11.0,10000.0,0.0,0.0,28,-1
7833,17,3.5,14823.0,40.0,1000000.0,0.0,1.0,35,-1
7834,17,4.3,8668.0,9.1,500000.0,0.0,1.0,35,-1
7835,6,3.8,52.0,2.1,1000.0,0.0,0.0,9,-1
7836,17,4.3,112565.0,32.0,1000000.0,0.0,1.0,35,-1
7837,18,4.8,16.0,7.8,100.0,0.0,0.0,12,1
7838,17,2.3,278.0,2.4,10000.0,0.0,1.0,47,-1
7839,6,4.3,125.0,53.0,5000.0,0.0,0.0,9,-1
7840,25,4.4,208.0,6.0,10000.0,0.0,0.0,90,1
7841,18,3.6,783.0,25.0,50000.0,0.0,1.0,18,-1
7842,18,5.0,43.0,3.3,1000.0,0.0,0.0,12,1
7844,17,4.3,211.0,3.6,50000.0,0.0,0.0,35,-1
7845,18,4.2,162.0,6.2,10000.0,0.0,0.0,12,-1
7846,18,4.3,14604.0,68.0,500000.0,0.0,1.0,44,-1
7847,18,4.7,160.0,19.0,5000.0,0.0,0.0,12,1
7848,18,3.9,3253.0,3.6,100000.0,0.0,0.0,18,-1
7849,18,4.4,431.0,17.0,10000.0,0.0,0.0,18,1
7850,17,4.4,460.0,31.0,50000.0,0.0,0.0,47,1
7851,17,4.3,247.0,18.0,10000.0,0.0,0.0,40,-1
7852,27,2.6,85.0,6.0,5000.0,0.0,0.0,93,-1
7853,18,4.3,445.0,29.0,50000.0,0.0,0.0,18,-1
7855,19,3.8,568.0,42.0,50000.0,0.0,0.0,84,-1
7856,19,4.2,345.0,14.0,50000.0,0.0,0.0,84,-1
7857,19,4.2,6.0,29.0,1000.0,0.0,0.0,84,-1
7858,3,4.1,10.0,5.7,5000.0,0.0,0.0,5,-1
7859,19,4.0,36.0,36.0,10000.0,0.0,0.0,84,-1
7860,19,4.4,7.0,8.9,1000.0,0.0,0.0,84,1
7861,18,4.7,6.0,5.1,1000.0,0.0,0.0,12,1
7863,31,2.6,13.0,4.3,1000.0,0.0,0.0,101,-1
7864,18,4.3,7.0,62.0,1000.0,0.0,0.0,12,-1
7865,18,5.0,3.0,29.0,500.0,0.0,0.0,12,1
7866,18,3.7,6.0,7.8,1000.0,0.0,0.0,12,-1
7867,19,4.3,62.0,20.0,5000.0,0.0,0.0,84,-1
7868,25,4.1,41.0,0.0,10000.0,0.0,0.0,90,-1
7869,19,4.3,22.0,18.0,10000.0,0.0,0.0,84,-1
7870,19,3.8,534.0,14.0,100000.0,0.0,0.0,84,-1
7871,19,4.5,18.0,9.3,5000.0,0.0,0.0,84,1
7872,19,5.0,5.0,17.0,1000.0,0.0,0.0,84,1
7875,19,3.9,40.0,4.0,5000.0,0.0,0.0,84,-1
7876,18,3.8,271.0,8.3,50000.0,0.0,1.0,18,-1
7877,18,4.6,186.0,9.6,10000.0,0.0,0.0,12,1
7879,13,4.6,28.0,20.0,1000.0,0.0,3.0,25,1
7880,27,4.7,315.0,14.0,10000.0,0.0,0.0,93,1
7881,19,5.0,6.0,17.0,1000.0,0.0,0.0,84,1
7883,19,4.5,18.0,13.0,10000.0,0.0,0.0,84,1
7885,19,4.3,10.0,46.0,100.0,0.0,0.0,84,-1
7886,25,3.5,3988.0,11.0,1000000.0,0.0,0.0,90,-1
7887,17,3.3,19.0,1.6,100.0,4.49,0.0,35,-1
7889,17,4.8,8191.0,0.0,100000.0,0.0,0.0,46,1
7890,18,3.9,84.0,11.0,10000.0,0.0,0.0,18,-1
7892,18,4.5,86.0,8.6,5000.0,0.0,1.0,18,1
7894,19,3.4,35.0,24.0,1000.0,15.46,0.0,84,-1
7895,21,5.0,4.0,1.6,1000.0,0.0,0.0,86,1
7896,11,5.0,1.0,8.4,50.0,0.0,0.0,23,1
7899,19,4.8,12.0,44.0,100.0,6.99,0.0,84,1
7900,19,3.6,35.0,88.0,10000.0,0.0,0.0,84,-1
7902,11,4.3,693.0,32.0,100000.0,0.0,1.0,23,-1
7903,11,4.0,347.0,25.0,10000.0,0.0,0.0,23,-1
7904,11,4.5,853.0,27.0,10000.0,0.0,0.0,23,1
7905,27,4.6,48.0,7.3,1000.0,0.0,0.0,93,1
7906,11,4.7,6208.0,14.0,100000.0,0.0,0.0,23,1
7907,11,3.8,480.0,15.0,50000.0,0.0,0.0,23,-1
7908,11,3.4,295.0,0.0,10000.0,0.0,0.0,23,-1
7909,11,4.7,2374.0,16.0,10000.0,0.0,0.0,23,1
7910,11,4.0,253.0,25.0,10000.0,0.0,0.0,23,-1
7911,11,4.6,1231.0,14.0,10000.0,0.0,0.0,23,1
7912,11,2.0,207.0,2.9,10000.0,0.0,0.0,23,-1
7913,11,4.3,231.0,18.0,10000.0,0.0,0.0,23,-1
7914,11,2.0,314.0,35.0,10000.0,0.0,0.0,23,-1
7915,11,3.6,117.0,25.0,10000.0,0.0,0.0,23,-1
7916,11,4.7,3661.0,14.0,50000.0,0.0,0.0,23,1
7917,11,3.5,805.0,6.5,50000.0,0.0,0.0,23,-1
7918,11,4.0,732.0,5.5,50000.0,0.0,0.0,23,-1
7919,11,3.5,256.0,28.0,10000.0,0.0,0.0,23,-1
7920,11,4.3,323.0,17.0,10000.0,0.0,0.0,23,-1
7921,11,4.1,196.0,7.3,10000.0,0.0,0.0,23,-1
7922,11,4.6,1992.0,24.0,50000.0,0.0,0.0,23,1
7923,11,3.8,922.0,2.1,100000.0,0.0,0.0,23,-1
7924,11,4.3,4290.0,24.0,50000.0,0.0,0.0,23,-1
7925,11,3.8,109.0,2.8,10000.0,0.0,0.0,23,-1
7926,11,1.0,2.0,7.2,1000.0,0.0,0.0,23,-1
7927,11,3.8,472.0,8.6,50000.0,0.0,0.0,23,-1
7928,11,3.3,343.0,2.3,10000.0,0.0,0.0,23,-1
7929,11,4.8,495.0,12.0,5000.0,0.0,0.0,23,1
7930,11,3.0,4.0,0.0,100.0,0.0,0.0,23,-1
7931,18,4.0,28136.0,0.0,5000000.0,0.0,0.0,32,-1
7932,24,3.6,892.0,70.0,50000.0,2.49,0.0,88,-1
7933,6,3.8,12667.0,34.0,1000000.0,0.0,0.0,9,-1
7934,25,4.3,40907.0,2.6,5000000.0,0.0,0.0,90,-1
7935,18,3.9,475944.0,35.0,10000000.0,0.0,0.0,44,-1
7936,17,4.2,115176.0,24.0,10000000.0,0.0,1.0,41,-1
7937,17,4.6,10981850.0,88.0,100000000.0,0.0,2.0,35,1
7938,17,4.0,121082.0,7.0,10000000.0,0.0,1.0,45,-1
7939,4,4.5,4571.0,3.9,500000.0,0.0,0.0,6,1
